loan_id,reporting_month,origination_month,month_index,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score,ltv,servicer_name,current_status,days_past_due,document_status,last_updated_at,source_system,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_type,exception_required
L000266,2024-06-01,2023-09-01,9,9,231,337363,323210.85,6.25,688,85.5,Cedar,Current,0,complete,2024-06-17,core,0.0,0.0,0.0,0.0,current,none,0
L000266,2024-07-01,2023-09-01,10,10,230,337363,321905.99,6.25,693,85.1,Cedar,Delinquent,0,complete,2024-07-06,core,0.0,0.0,0.0,0.0,current,none,0
L000266,2024-08-01,2023-09-01,11,11,229,337363,320487.65,6.25,706,84.7,Cedar,Current,0,complete,2024-08-09,core,0.0,0.0,0.0,0.0,current,none,0
L000266,2024-10-01,2023-09-01,13,13,227,337363,317841.3,6.25,688,84.0,Cedar,Current,0,complete,2024-10-06,core,0.0,0.0,0.0,0.0,current,none,0
L000266,2024-12-01,2023-09-01,15,15,225,337363,315078.58,6.25,680,83.3,Cedar,Current,0,complete,2024-12-08,core,0.0,0.0,0.0,0.0,current,none,0
L000267,2023-04-01,2023-04-01,0,0,360,483236,481849.82,4.75,800,79.4,Cedar,Current,0,complete,2023-04-08,core,0.0,0.0,0.0,0.0,current,none,0
L000267,2023-05-01,2023-04-01,1,1,359,483236,480615.27,4.75,791,79.2,Cedar,Current,0,complete,2023-05-10,core,0.0,0.0,0.0,0.0,current,none,0
L000267,2023-06-01,2023-04-01,2,2,358,483236,479305.55,4.75,786,79.0,Cedar,Current,0,pending,2023-06-10,core,0.0,0.0,0.0,0.0,current,none,0
L000267,2023-08-01,2023-04-01,4,4,356,483236,476743.34,4.75,795,78.5,Cedar,Current,0,complete,2023-08-02,core,0.0,0.0,0.0,0.0,current,none,0
L000267,2023-09-01,2023-04-01,5,5,355,483236,475841.19,4.75,798,78.4,Cedar,Current,15,complete,2023-09-02,core,0.0,0.0,0.0,0.0,current,none,0
L000267,2023-10-01,2023-04-01,6,6,354,483236,474354.65,4.75,786,78.1,Cedar,Delinquent,0,complete,2023-10-10,core,0.0,0.0,0.0,0.0,current,none,0
L000267,2023-12-01,2023-04-01,8,8,352,483236,471567.61,4.75,792,77.7,Cedar,Current,0,complete,2023-12-02,core,0.0,0.0,0.0,0.0,current,none,0
L000267,2024-02-01,2023-04-01,10,10,350,483236,469149.69,4.75,785,77.3,Cedar,Current,0,complete,2024-02-12,core,0.0,0.0,0.0,0.0,current,none,0
L000267,2024-04-01,2023-04-01,12,12,348,483236,465872.49,4.75,775,76.7,Cedar,Current,45,complete,2024-04-04,core,0.0,0.0,0.0,0.0,current,none,0
L000267,2024-05-01,2023-04-01,13,13,347,483236,464301.98,4.75,808,76.5,Cedar,Delinquent,0,complete,2024-05-18,core,0.0,0.0,0.0,0.0,current,none,0
L000267,2024-07-01,2023-04-01,15,15,345,483236,462063.52,4.75,781,76.1,Cedar,Current,0,complete,2024-07-16,core,0.0,0.0,0.0,0.0,current,none,0
L000267,2024-11-01,2023-04-01,19,19,341,483236,456700.05,4.75,773,75.2,Cedar,Current,0,complete,2024-11-02,core,0.0,0.0,0.0,0.0,current,none,0
L000268,2023-03-01,2023-03-01,0,0,240,134864,134390.99,8.0,597,73.5,Atlas,Delinquent,0,complete,2023-03-19,core,0.0,0.0,0.0,0.0,current,none,0
L000268,2023-04-01,2023-03-01,1,1,239,134864,133699.03,8.0,614,73.2,Atlas,Current,0,complete,2023-04-04,core,0.0,0.0,0.0,0.0,current,none,0
L000268,2023-06-01,2023-03-01,3,3,237,134864,132499.23,8.0,627,72.5,Atlas,Current,0,complete,2023-06-16,core,0.0,0.0,0.0,0.0,current,none,0
L000268,2023-08-01,2023-03-01,5,5,235,134864,131296.01,8.0,605,71.8,Atlas,Current,0,complete,2023-08-06,core,0.0,0.0,0.0,0.0,current,none,0
L000268,2023-09-01,2023-03-01,6,6,234,134864,130724.47,8.0,572,71.5,Atlas,Current,0,complete,2023-09-15,core,0.0,1.0,0.0,0.0,current,none,0
L000268,2023-10-01,2023-03-01,7,7,233,134864,130114.0,8.0,573,71.2,Atlas,Current,0,complete,2023-10-02,core,0.0,1.0,0.0,0.0,current,none,0
L000268,2023-12-01,2023-03-01,9,9,231,134864,128857.9,8.0,582,70.5,Atlas,Current,0,complete,2023-12-07,core,0.0,1.0,0.0,0.0,current,none,0
L000268,2024-01-01,2023-03-01,10,10,230,134864,128323.68,8.0,607,70.2,Atlas,Delinquent,0,complete,2024-01-11,core,1.0,1.0,0.0,0.0,current,none,0
L000268,2024-02-01,2023-03-01,11,11,229,134864,127660.83,8.0,606,69.9,Atlas,Current,0,complete,2024-02-02,core,1.0,1.0,0.0,0.0,current,none,0
L000268,2024-03-01,2023-03-01,12,12,228,134864,127212.09,8.0,584,69.6,Atlas,Current,0,complete,2024-03-10,core,1.0,1.0,0.0,0.0,30_dpd,none,0
L000268,2024-05-01,2023-03-01,14,14,226,134864,126243.15,8.0,614,69.1,Atlas,30 DPD,30,pending,2024-05-18,core,1.0,1.0,0.0,0.0,60_dpd,none,0
L000268,2024-06-01,2023-03-01,15,15,225,134864,125792.43,8.0,593,68.8,Atlas,60 DPD,60,missing,2024-06-14,core,0.0,0.0,0.0,0.0,current,missing_docs,1
L000268,2024-07-01,2023-03-01,16,16,224,134864,125159.04,8.0,600,68.5,Atlas,Current,0,complete,2024-07-02,core,0.0,0.0,0.0,0.0,current,none,0
L000268,2024-08-01,2023-03-01,17,17,223,134864,124578.01,8.0,601,68.2,Atlas,Current,0,complete,2024-08-17,core,0.0,0.0,0.0,0.0,current,none,0
L000269,2023-05-01,2023-01-01,4,4,356,202220,199787.59,5.5,627,36.8,Atlas,Current,0,complete,2023-05-14,core,1.0,1.0,1.0,0.0,current,none,0
L000269,2023-09-01,2023-01-01,8,8,352,202220,197517.06,5.5,627,36.3,Atlas,Current,0,complete,2023-09-18,core,1.0,1.0,1.0,0.0,30_dpd,none,0
L000269,2023-10-01,2023-01-01,9,9,351,202220,196933.87,5.5,617,36.2,Atlas,30 DPD,30,missing,2023-10-17,core,1.0,1.0,1.0,0.0,default,missing_docs,1
L000269,2023-12-01,2023-01-01,11,11,349,202220,223121.11,5.5,621,36.1,Atlas,Default,120,complete,2023-12-20,core,,,,0.0,default,none,0
L000269,2024-01-01,2023-01-01,12,12,348,202220,196267.58,5.5,658,36.1,Atlas,Default,120,complete,2024-01-03,core,,,,0.0,default,none,0
L000269,2024-02-01,2023-01-01,13,13,347,202220,196267.58,5.5,635,36.1,Atlas,Default,120,complete,2024-02-10,core,,,,0.0,default,none,0
L000269,2024-03-01,2023-01-01,14,14,346,202220,196267.58,5.5,631,36.1,Atlas,Default,120,complete,2024-03-05,core,,,,0.0,default,none,0
L000269,2024-04-01,2023-01-01,15,15,345,202220,196267.58,5.5,628,36.1,Atlas,Default,120,complete,2024-04-19,core,,,,0.0,default,none,0
L000269,2024-05-01,2023-01-01,16,16,344,202220,196267.58,5.5,642,36.1,Atlas,Default,120,complete,2024-05-16,core,,,,0.0,default,none,0
L000269,2024-06-01,2023-01-01,17,17,343,202220,-25.0,5.5,630,36.1,Atlas,Default,120,complete,2024-06-20,core,,,,0.0,default,data_break,1
L000269,2024-07-01,2023-01-01,18,18,342,202220,196267.58,5.5,602,36.1,Atlas,Default,120,complete,2024-07-18,core,,,,0.0,default,none,0
L000269,2024-08-01,2023-01-01,19,19,341,202220,196267.58,5.5,619,36.1,Atlas,Default,120,complete,2024-08-18,core,,,,0.0,default,none,0
L000269,2024-09-01,2023-01-01,20,20,340,202220,196267.58,5.5,614,36.1,Atlas,Default,120,complete,2024-09-09,core,,,,0.0,default,none,0
L000269,2024-11-01,2023-01-01,22,22,338,202220,196267.58,5.5,640,36.1,Atlas,Default,120,complete,2024-11-02,core,,,,0.0,default,none,0
L000270,2023-12-01,2023-12-01,0,0,360,439232,437911.97,7.0,674,49.7,Atlas,Current,0,complete,2023-12-08,core,0.0,0.0,0.0,0.0,current,none,0
L000270,2024-02-01,2023-12-01,2,2,358,439232,435587.28,7.0,692,49.4,Atlas,Current,0,complete,2024-02-15,core,0.0,0.0,0.0,0.0,current,none,0
L000270,2024-03-01,2023-12-01,3,3,357,439232,434345.15,7.0,699,49.2,Atlas,Current,0,complete,2024-03-04,core,0.0,0.0,0.0,0.0,current,none,0
L000270,2024-04-01,2023-12-01,4,4,356,439232,433307.78,7.0,704,49.1,Atlas,Current,0,complete,2024-04-04,core,0.0,0.0,0.0,0.0,current,none,0
L000270,2024-05-01,2023-12-01,5,5,355,439232,432018.2,7.0,677,49.0,Atlas,Current,0,pending,2024-05-10,core,0.0,0.0,0.0,0.0,current,none,0
L000270,2024-06-01,2023-12-01,6,6,354,439232,430435.42,7.0,676,48.8,Atlas,Current,0,complete,2024-06-09,core,0.0,0.0,0.0,0.0,nan,none,0
L000271,2023-12-01,2023-12-01,0,0,180,242136,240836.08,6.5,733,69.3,Beacon,Current,0,complete,2023-12-20,core,0.0,0.0,0.0,0.0,current,none,1
L000271,2024-02-01,2023-12-01,2,2,178,242136,237855.45,6.5,725,68.5,Beacon,Current,0,complete,2024-02-11,core,0.0,0.0,0.0,0.0,current,none,0
L000271,2024-06-01,2023-12-01,6,6,174,242136,231941.47,6.5,722,66.8,Beacon,Current,0,complete,2024-06-09,core,0.0,0.0,0.0,0.0,current,none,0
L000271,2024-08-01,2023-12-01,8,8,172,242136,229144.51,6.5,742,66.0,Beacon,Current,0,complete,2024-08-18,core,0.0,0.0,0.0,0.0,current,none,0
L000271,2024-09-01,2023-12-01,9,9,171,242136,227759.41,6.5,732,65.6,Beacon,Current,0,complete,2024-09-17,core,0.0,0.0,0.0,0.0,current,none,0
L000271,2024-11-01,2023-12-01,11,11,169,242136,225398.78,6.5,747,64.9,Beacon,Delinquent,0,complete,2024-11-06,core,0.0,0.0,0.0,0.0,current,none,0
L000271,2024-12-01,2023-12-01,12,12,168,242136,224138.14,6.5,718,64.5,Beacon,Current,0,complete,2024-12-14,core,0.0,0.0,0.0,0.0,current,none,0
L000272,2023-02-01,2023-02-01,0,0,240,138275,137806.24,6.0,749,45.1,Atlas,Current,0,complete,2023-02-05,core,0.0,0.0,0.0,0.0,current,none,0
L000272,2023-03-01,2023-02-01,1,1,239,138275,137175.28,6.0,751,44.9,Atlas,Current,0,complete,2023-03-03,core,0.0,0.0,0.0,1.0,current,none,0
L000272,2023-04-01,2023-02-01,2,2,238,138275,136531.96,6.0,732,44.7,Atlas,Current,0,complete,2023-04-03,core,0.0,0.0,0.0,1.0,current,none,0
L000272,2023-05-01,2023-02-01,3,3,237,138275,135850.48,6.0,765,44.5,Atlas,Delinquent,0,complete,2023-05-10,core,0.0,0.0,0.0,1.0,current,none,0
L000272,2023-06-01,2023-02-01,4,4,236,138275,135226.6,6.0,761,44.3,Atlas,Current,0,complete,2023-06-02,core,0.0,0.0,0.0,1.0,current,none,0
L000272,2023-07-01,2023-02-01,5,5,235,138275,134681.56,6.0,754,44.1,Atlas,Current,0,complete,2023-07-15,core,0.0,0.0,0.0,1.0,current,none,0
L000272,2023-10-01,2023-02-01,8,8,232,138275,132860.57,6.0,762,43.5,Atlas,Current,0,complete,2023-10-18,core,0.0,0.0,0.0,1.0,current,none,0
L000272,2023-12-01,2023-02-01,10,10,230,138275,131572.6,6.0,750,43.1,Atlas,Current,0,missing,2023-12-20,core,0.0,0.0,0.0,1.0,current,missing_docs,1
L000272,2024-01-01,2023-02-01,11,11,229,138275,131053.73,6.0,750,42.9,Atlas,Current,0,complete,2024-01-12,core,0.0,0.0,0.0,1.0,current,none,0
L000272,2024-05-01,2023-02-01,15,15,225,138275,128848.0,6.0,741,42.2,Atlas,Current,0,complete,2024-05-05,core,0.0,0.0,0.0,1.0,current,none,0
L000272,2024-07-01,2023-02-01,17,17,223,138275,127573.04,6.0,756,41.8,Atlas,Current,0,complete,2024-07-04,core,0.0,0.0,0.0,1.0,current,none,0
L000272,2024-08-01,2023-02-01,18,18,222,138275,126899.97,6.0,745,41.6,Atlas,Current,0,complete,2024-08-06,core,0.0,0.0,0.0,1.0,current,none,0
L000272,2024-10-01,2023-02-01,20,20,220,138275,125657.52,6.0,753,41.2,Atlas,Current,0,complete,2024-10-16,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000272,2024-12-01,2023-02-01,22,22,218,138275,125657.52,6.0,764,41.2,Atlas,Prepaid,0,complete,2024-12-12,core,0.0,0.0,0.0,,prepaid,none,0
L000273,2023-06-01,2023-06-01,0,0,360,363502,362471.92,7.0,747,85.9,Atlas,Current,0,complete,2023-06-02,core,0.0,0.0,0.0,1.0,current,none,1
L000273,2023-07-01,2023-06-01,1,1,359,363502,361523.83,7.0,750,85.6,Atlas,Current,0,complete,2023-07-19,core,0.0,0.0,0.0,1.0,current,none,0
L000273,2023-08-01,2023-06-01,2,2,358,363502,360521.92,7.0,750,85.4,Atlas,Current,0,complete,2023-08-17,core,0.0,0.0,0.0,1.0,current,none,0
L000273,2023-09-01,2023-06-01,3,3,357,363502,359645.26,7.0,750,85.2,Atlas,Current,0,complete,2023-09-12,core,0.0,0.0,0.0,1.0,current,none,0
L000273,2023-10-01,2023-06-01,4,4,356,363502,358731.04,7.0,742,85.0,Atlas,Current,0,complete,2023-10-04,core,0.0,0.0,0.0,1.0,current,none,0
L000273,2023-11-01,2023-06-01,5,5,355,363502,357931.86,7.0,740,84.8,Atlas,Current,0,complete,2023-11-20,core,0.0,0.0,0.0,1.0,current,none,0
L000273,2023-12-01,2023-06-01,6,6,354,363502,356803.92,7.0,762,84.5,Atlas,Current,0,complete,2023-12-02,core,0.0,0.0,0.0,1.0,current,none,0
L000273,2024-01-01,2023-06-01,7,7,353,363502,356097.08,7.0,759,84.3,Atlas,Current,0,complete,2024-01-09,core,0.0,0.0,0.0,1.0,current,none,0
L000273,2024-03-01,2023-06-01,9,9,351,363502,353973.38,7.0,761,83.8,Atlas,Current,0,complete,2024-03-09,core,0.0,0.0,0.0,1.0,current,none,0
L000273,2024-04-01,2023-06-01,10,10,350,363502,352865.96,7.0,745,83.6,Atlas,Current,0,complete,2024-04-10,core,0.0,0.0,0.0,1.0,current,none,0
L000273,2024-06-01,2023-06-01,12,12,348,363502,350678.64,7.0,750,83.1,Atlas,Current,0,complete,2024-06-14,core,0.0,0.0,0.0,1.0,current,none,0
L000273,2024-07-01,2023-06-01,13,13,347,363502,349382.46,7.0,756,82.8,Atlas,Delinquent,0,complete,2024-07-06,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000273,2024-11-01,2023-06-01,17,17,343,363502,349382.46,7.0,745,82.8,Atlas,Prepaid,0,complete,2024-11-08,core,0.0,0.0,0.0,,prepaid,none,0
L000274,2023-11-01,2023-11-01,0,0,180,649620,646068.4,7.25,802,70.1,Cedar,Current,0,complete,2023-11-06,core,0.0,1.0,0.0,0.0,current,none,0
L000274,2024-02-01,2023-11-01,3,3,177,649620,636825.68,7.25,814,69.1,Cedar,Current,0,complete,2024-02-16,core,1.0,1.0,0.0,0.0,current,none,0
L000274,2024-03-01,2023-11-01,4,4,176,649620,632340.83,7.25,797,68.6,Cedar,Current,0,complete,2024-03-17,core,1.0,1.0,0.0,0.0,current,none,0
L000274,2024-04-01,2023-11-01,5,5,175,649620,628755.24,7.25,805,68.2,Cedar,Current,0,complete,2024-04-09,core,1.0,1.0,0.0,0.0,30_dpd,none,0
L000274,2024-05-01,2023-11-01,6,6,174,649620,625700.56,7.25,804,67.9,Cedar,30 DPD,30,complete,2024-05-12,core,1.0,1.0,0.0,0.0,90_dpd,none,0
L000274,2024-07-01,2023-11-01,8,8,172,649620,619120.37,7.25,815,67.2,Cedar,90 DPD,90,complete,2024-07-19,core,0.0,0.0,0.0,0.0,current,none,0
L000274,2024-08-01,2023-11-01,9,9,171,649620,615191.92,7.25,799,66.8,Cedar,Current,0,complete,2024-08-16,core,0.0,0.0,0.0,0.0,current,none,0
L000274,2024-09-01,2023-11-01,10,10,170,649620,611247.11,7.25,794,66.3,Cedar,Current,0,complete,2024-09-02,core,0.0,0.0,0.0,0.0,current,none,0
L000274,2024-10-01,2023-11-01,11,11,169,649620,607049.54,7.25,820,65.9,Cedar,Current,0,complete,2024-10-09,core,0.0,0.0,0.0,0.0,current,none,0
L000275,2023-12-01,2023-11-01,1,1,359,486156,483116.76,4.25,769,69.5,Cedar,Current,0,complete,2023-12-03,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000275,2024-02-01,2023-11-01,3,3,357,486156,479829.42,4.25,795,69.0,Cedar,Current,0,pending,2024-02-12,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000275,2024-03-01,2023-11-01,4,4,356,486156,478653.99,4.25,778,68.8,Cedar,Current,0,complete,2024-03-11,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000275,2024-04-01,2023-11-01,5,5,355,486156,477488.03,4.25,793,68.7,Cedar,Current,0,complete,2024-04-04,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000275,2024-05-01,2023-11-01,6,6,354,486156,476200.87,4.25,779,68.5,Cedar,Current,0,complete,2024-05-15,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000275,2024-08-01,2023-11-01,9,9,351,486156,471895.87,4.25,787,67.8,Cedar,Current,0,complete,2024-08-16,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000275,2024-10-01,2023-11-01,11,11,349,486156,469200.3,4.25,796,67.5,Cedar,Current,0,complete,2024-10-04,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000275,2024-11-01,2023-11-01,12,12,348,486156,467845.72,4.25,776,67.3,Cedar,Current,0,complete,2024-11-05,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000275,2024-12-01,2023-11-01,13,13,347,486156,466644.04,4.25,792,67.1,Cedar,Current,0,complete,2024-12-15,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000276,2024-01-01,2023-07-01,6,6,354,313906,308033.95,6.0,795,69.7,Atlas,Delinquent,45,pending,2024-01-02,core,0.0,0.0,0.0,0.0,current,none,0
L000276,2024-02-01,2023-07-01,7,7,353,313906,307179.54,6.0,788,69.5,Atlas,Current,0,pending,2024-02-13,core,0.0,0.0,0.0,0.0,current,none,0
L000276,2024-10-01,2023-07-01,15,15,345,313906,300196.41,6.0,791,67.9,Atlas,Current,0,missing,2024-10-20,core,0.0,0.0,0.0,0.0,current,missing_docs,1
L000276,2024-11-01,2023-07-01,16,16,344,313906,299272.25,6.0,781,67.7,Atlas,Current,0,complete,2024-11-06,core,0.0,0.0,0.0,0.0,current,none,0
L000276,2024-12-01,2023-07-01,17,17,343,313906,298665.73,6.0,812,67.6,Atlas,Current,0,complete,2024-12-10,core,0.0,0.0,0.0,0.0,current,none,0
L000277,2023-07-01,2023-07-01,0,0,360,213067,212397.74,5.5,684,57.5,Beacon,Current,0,complete,2023-07-19,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000277,2023-08-01,2023-07-01,1,1,359,213067,212397.74,5.5,654,57.5,Beacon,Prepaid,0,complete,2023-08-19,core,0.0,0.0,0.0,,prepaid,none,0
L000277,2023-09-01,2023-07-01,2,2,358,213067,226496.27,5.5,660,57.5,Beacon,Prepaid,0,complete,2023-09-10,core,0.0,0.0,0.0,,prepaid,none,0
L000277,2024-01-01,2023-07-01,6,6,354,213067,212397.74,5.5,677,57.5,Beacon,Prepaid,0,complete,2024-01-10,core,0.0,0.0,0.0,,prepaid,none,0
L000277,2024-03-01,2023-07-01,8,8,352,213067,212397.74,5.5,685,57.5,Beacon,Prepaid,0,complete,2024-03-09,core,0.0,0.0,0.0,,prepaid,none,0
L000277,2024-06-01,2023-07-01,11,11,349,213067,212397.74,5.5,666,57.5,Beacon,Prepaid,0,complete,2024-06-14,core,0.0,0.0,0.0,,prepaid,none,0
L000277,2024-09-01,2023-07-01,14,14,346,213067,212397.74,5.5,657,57.5,Beacon,Prepaid,0,complete,2024-09-09,core,0.0,0.0,0.0,,prepaid,none,0
L000277,2024-11-01,2023-07-01,16,16,344,213067,212397.74,5.5,632,57.5,Beacon,Prepaid,0,complete,2024-11-11,core,0.0,0.0,0.0,,prepaid,none,0
L000277,2024-12-01,2023-07-01,17,17,343,213067,212397.74,5.5,671,57.5,Beacon,Prepaid,0,complete,2024-12-10,core,0.0,0.0,0.0,,prepaid,none,0
L000278,2023-03-01,2023-02-01,1,1,239,137148,135730.96,6.25,746,55.8,Beacon,Current,0,complete,2023-03-18,core,0.0,0.0,0.0,1.0,current,none,0
L000278,2023-05-01,2023-02-01,3,3,237,137148,134567.8,6.25,775,55.3,Beacon,Current,0,pending,2023-05-15,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000278,2023-12-01,2023-02-01,10,10,230,137148,134567.8,6.25,755,55.3,Beacon,Prepaid,0,complete,2023-12-16,core,0.0,0.0,0.0,,prepaid,none,0
L000278,2024-01-01,2023-02-01,11,11,229,137148,134567.8,6.25,728,55.3,Beacon,Prepaid,0,complete,2024-01-10,core,0.0,0.0,0.0,,prepaid,none,0
L000278,2024-02-01,2023-02-01,12,12,228,137148,134567.8,6.25,751,55.3,Beacon,Prepaid,0,complete,2024-02-14,core,0.0,0.0,0.0,,prepaid,none,0
L000278,2024-03-01,2023-02-01,13,13,227,137148,134567.8,6.25,730,55.3,Beacon,Prepaid,0,complete,2024-03-19,core,0.0,0.0,0.0,,prepaid,none,0
L000278,2024-05-01,2023-02-01,15,15,225,137148,134567.8,6.25,738,55.3,Beacon,Prepaid,0,complete,2024-05-02,core,0.0,0.0,0.0,,prepaid,none,0
L000278,2024-06-01,2023-02-01,16,16,224,137148,134567.8,6.25,745,55.3,Beacon,Prepaid,0,complete,2024-06-15,core,0.0,0.0,0.0,,prepaid,none,0
L000278,2024-08-01,2023-02-01,18,18,222,137148,134567.8,6.25,749,55.3,Beacon,Prepaid,0,complete,2024-08-19,core,0.0,0.0,0.0,,prepaid,none,0
L000278,2024-09-01,2023-02-01,19,19,221,137148,134567.8,6.25,761,55.3,Beacon,Prepaid,0,complete,2024-09-07,core,0.0,0.0,0.0,,prepaid,none,0
L000278,2024-10-01,2023-02-01,20,20,220,137148,134567.8,6.25,766,55.3,Beacon,Prepaid,0,complete,2024-10-04,core,0.0,0.0,0.0,,prepaid,none,0
L000278,2024-12-01,2023-02-01,22,22,218,137148,129746.54,6.25,723,55.3,Beacon,Prepaid,0,complete,2024-12-13,core,0.0,0.0,0.0,,prepaid,none,0
L000279,2023-05-01,2023-05-01,0,0,360,195138,195138.0,5.25,752,43.5,Cedar,Prepaid,0,complete,2023-05-10,core,0.0,0.0,0.0,,prepaid,source_conflict,1
L000279,2023-06-01,2023-05-01,1,1,359,195138,195138.0,5.25,739,43.5,Cedar,Prepaid,0,complete,2023-06-19,core,0.0,0.0,0.0,,prepaid,source_conflict,1
L000279,2023-09-01,2023-05-01,4,4,356,195138,195138.0,5.25,759,43.5,Cedar,Prepaid,0,complete,2023-09-12,core,0.0,0.0,0.0,,prepaid,source_conflict,1
L000279,2023-10-01,2023-05-01,5,5,355,195138,195138.0,5.25,741,43.5,Cedar,Prepaid,0,complete,2023-10-07,core,0.0,0.0,0.0,,prepaid,source_conflict,1
L000279,2024-02-01,2023-05-01,9,9,351,195138,195138.0,5.25,742,43.5,Cedar,Prepaid,0,complete,2024-02-19,core,0.0,0.0,0.0,,prepaid,source_conflict,1
L000279,2024-03-01,2023-05-01,10,10,350,195138,195138.0,5.25,744,43.5,Cedar,Prepaid,0,complete,2024-03-05,core,0.0,0.0,0.0,,prepaid,source_conflict,1
L000279,2024-05-01,2023-05-01,12,12,348,195138,195138.0,5.25,729,43.5,Cedar,Prepaid,0,complete,2024-05-19,core,0.0,0.0,0.0,,prepaid,source_conflict,1
L000279,2024-07-01,2023-05-01,14,14,346,195138,,5.25,728,43.5,Cedar,Prepaid,0,complete,2024-07-09,core,0.0,0.0,0.0,,prepaid,source_conflict,1
L000279,2024-08-01,2023-05-01,15,15,345,195138,195138.0,5.25,752,43.5,Cedar,Prepaid,0,complete,2024-08-05,core,0.0,0.0,0.0,,prepaid,source_conflict,1
L000279,2024-09-01,2023-05-01,16,16,344,195138,195138.0,5.25,741,43.5,Cedar,Prepaid,0,complete,2024-09-10,core,0.0,0.0,0.0,,prepaid,source_conflict,1
L000279,2024-10-01,2023-05-01,17,17,343,195138,195138.0,5.25,748,43.5,Cedar,Prepaid,0,complete,2024-10-10,core,0.0,0.0,0.0,,prepaid,source_conflict,1
L000279,2024-11-01,2023-05-01,18,18,342,195138,195138.0,5.25,726,43.5,Cedar,Prepaid,0,complete,2024-11-18,core,0.0,0.0,0.0,,nan,source_conflict,0
L000280,2023-03-01,2023-03-01,0,0,360,214574,213974.51,5.25,727,72.2,Beacon,Current,0,complete,2023-03-18,core,0.0,0.0,0.0,0.0,current,source_conflict,0
L000280,2023-06-01,2023-03-01,3,3,357,214574,212211.43,5.25,722,71.6,Beacon,Current,0,complete,2023-06-16,core,0.0,0.0,0.0,0.0,current,source_conflict,0
L000280,2023-08-01,2023-03-01,5,5,355,214574,211064.65,5.25,714,71.2,Beacon,Current,0,complete,2023-08-06,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000280,2024-01-01,2023-03-01,10,10,350,214574,208000.03,5.25,725,70.2,Beacon,Delinquent,0,complete,2024-01-12,core,0.0,0.0,0.0,0.0,current,source_conflict,0
L000280,2024-02-01,2023-03-01,11,11,349,214574,207373.57,5.25,704,70.0,Beacon,Current,0,complete,2024-02-14,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000280,2024-04-01,2023-03-01,13,13,347,214574,206149.24,5.25,726,69.6,Beacon,Delinquent,0,complete,2024-04-20,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000280,2024-06-01,2023-03-01,15,15,345,214574,204811.8,5.25,736,69.1,Beacon,Current,0,complete,2024-06-13,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000280,2024-07-01,2023-03-01,16,16,344,214574,204132.64,5.25,726,68.9,Beacon,Current,0,complete,2024-07-20,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000280,2024-08-01,2023-03-01,17,17,343,214574,203424.27,5.25,732,68.6,Beacon,Current,0,complete,2024-08-09,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000280,2024-09-01,2023-03-01,18,18,342,214574,202750.3,5.25,730,68.4,Beacon,Delinquent,0,complete,2024-09-20,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000280,2024-11-01,2023-03-01,20,20,340,214574,201483.57,5.25,731,68.0,Beacon,Delinquent,0,complete,2024-11-17,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000281,2023-03-01,2023-03-01,0,0,360,369805,368776.75,5.5,718,77.9,Atlas,Current,0,complete,2023-03-11,core,0.0,0.0,0.0,0.0,current,none,0
L000281,2023-06-01,2023-03-01,3,3,357,369805,365693.12,5.5,719,77.2,Atlas,Current,0,complete,2023-06-06,core,0.0,0.0,0.0,0.0,current,none,0
L000281,2023-07-01,2023-03-01,4,4,356,369805,314133.64,5.5,712,77.0,Atlas,Current,0,complete,2023-07-13,core,0.0,0.0,0.0,0.0,current,none,0
L000281,2023-08-01,2023-03-01,5,5,355,369805,363508.76,5.5,711,76.8,Atlas,Current,0,missing,2023-08-16,core,0.0,0.0,0.0,0.0,current,missing_docs,1
L000281,2023-09-01,2023-03-01,6,6,354,369805,362633.0,5.5,712,76.6,Atlas,Delinquent,0,complete,2023-09-06,core,0.0,0.0,0.0,0.0,current,none,0
